city,name,img,building_page-href,height,date_start,date_end,floors,tags,description
Tokyo,Otemachi Financial City South Tower,http://skyscraperpage.com/diagrams/images/63850.gif,http://skyscraperpage.com/cities/?buildingID=84269,581 ft,2010,2012,35,Building Uses - office - retail; Structural Types - highrise,
Tokyo,Deux Tours Canal & Spa Tower II,http://skyscraperpage.com/diagrams/images/63757.gif,http://skyscraperpage.com/cities/?buildingID=49772,582 ft,2008,2015,51,Building Uses - residential - garden - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Irie Miyake Architects & Engineers

"
Tokyo,Deux Tours Canal & Spa Tower I,http://skyscraperpage.com/diagrams/images/63758.gif,http://skyscraperpage.com/cities/?buildingID=49771,582 ft,2008,2015,51,Building Uses - residential - parking garage - restaurant - fitness center; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Irie Miyake Architects & Engineers

"
Tokyo,Marunouchi Trust Tower Main Building,http://skyscraperpage.com/diagrams/images/53918.gif,http://skyscraperpage.com/cities/?buildingID=38071,584 ft,2006,2008,37,"Building Uses - office - hotel - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced",
Tokyo,W-Comfort Towers East Tower,http://skyscraperpage.com/diagrams/images/34565.gif,http://skyscraperpage.com/cities/?buildingID=22017,586 ft,null,2004,54,Building Uses - residential; Structural Types - highrise,
Tokyo,Marunouchi Building,http://skyscraperpage.com/diagrams/images/8234.gif,http://skyscraperpage.com/cities/?buildingID=2865,587 ft,null,2002,37,Building Uses - office - restaurant - retail; Structural Types - highrise - atrium,
Tokyo,Sumitomo Fudosan Mita Twin Building West,http://skyscraperpage.com/diagrams/images/45546.gif,http://skyscraperpage.com/cities/?buildingID=30781,588 ft,2003,2006,43,"Building Uses - mixed use - office - parking garage - residential - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
Architect: Nikken Sekkei

Structural: Obayashi Corporation

"
Tokyo,Akasaka Biz Tower,http://skyscraperpage.com/diagrams/images/61574.gif,http://skyscraperpage.com/cities/?buildingID=27694,588 ft,2004,2008,39,Building Uses - office; Structural Types - highrise,
Tokyo,Keio Plaza Hotel,http://skyscraperpage.com/diagrams/images/63352.gif,http://skyscraperpage.com/cities/?buildingID=1779,589 ft,1968,1971,47,Building Uses - hotel; Structural Types - highrise; Architectural Style - brutalist,"Description
Tallest building in Tokyo and Japan from March 1971, surpassing the World Trade Center Building, to March 1974, when it was overtaken by the Shinjuku Sumitomo Building.

"
Tokyo,Park City Toyosu Building A,http://skyscraperpage.com/diagrams/images/71350.gif,http://skyscraperpage.com/cities/?buildingID=36799,590 ft,2005,2008,52,Building Uses - residential - retail; Structural Types - highrise,
Tokyo,River City 21 Century Park Tower,http://skyscraperpage.com/diagrams/images/77540.gif,http://skyscraperpage.com/cities/?buildingID=6583,591 ft,null,1999,54,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - concrete,"Description
- Architect: Nihon Sekkei

"
Tokyo,Tokyo Nihonbashi Tower,http://skyscraperpage.com/diagrams/images/82713.gif,http://skyscraperpage.com/cities/?buildingID=105813,591 ft,2012,2015,35,Building Uses - office - garden - parking garage - retail; Structural Types - highrise; Architectural Style - modern,
Tokyo,NEC Supertower,http://skyscraperpage.com/diagrams/images/17451.gif,http://skyscraperpage.com/cities/?buildingID=4223,591 ft,null,1990,44,Building Uses - office - parking garage; Structural Types - highrise - hole; Architectural Style - postmodern,
Tokyo,Proud Tower Shinonome Canal Court,http://skyscraperpage.com/diagrams/images/77157.gif,http://skyscraperpage.com/cities/?buildingID=84268,591 ft,2010,2013,52,Building Uses - residential - education - parking garage; Structural Types - highrise,
Tokyo,JA Building,http://skyscraperpage.com/diagrams/images/65947.gif,http://skyscraperpage.com/cities/?buildingID=44524,591 ft,2007,2009,37,Building Uses - office; Structural Types - highrise,
Tokyo,Shibuya Hikarie,http://skyscraperpage.com/diagrams/images/65926.gif,http://skyscraperpage.com/cities/?buildingID=80474,599 ft,2009,2012,33,Building Uses - mixed use - office - theatre; Structural Types - highrise,
Tokyo,Sumitomo Fudosan Shinjuku Oak Tower,http://skyscraperpage.com/diagrams/images/61454.gif,http://skyscraperpage.com/cities/?buildingID=8481,603 ft,null,2002,38,Building Uses - office; Structural Types - highrise,"Description
Architect: Nihon Sekkei, Nikken Sekkei

Structural: Taisei Corporation, Kajima Corporation, Maeda Corporation, Obayashi Group, Nakano Corporation, Odakyu Construction Co. Ltd., Nankei Tatsumura Construction Co. Ltd.

"
Tokyo,Cerulean Tower,http://skyscraperpage.com/diagrams/images/8021.gif,http://skyscraperpage.com/cities/?buildingID=2862,604 ft,null,2001,41,Building Uses - office - hotel - restaurant; Structural Types - highrise; Materials - glass - steel,
Tokyo,Capital Gate Place,http://skyscraperpage.com/diagrams/images/85015.gif,http://skyscraperpage.com/cities/?buildingID=105569,614 ft,2012,2015,53,Building Uses - residential - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,
Tokyo,Atago Green Hills Mori Tower,http://skyscraperpage.com/diagrams/images/71347.gif,http://skyscraperpage.com/cities/?buildingID=1017,617 ft,null,2001,42,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Tokyo,Brillia Tower Ikebukuro,http://skyscraperpage.com/diagrams/images/84721.gif,http://skyscraperpage.com/cities/?buildingID=105503,620 ft,2012,2015,49,Building Uses - mixed use - office - parking garage - residential - restaurant - retail; Structural Types - highrise; Architectural Style - modern,
Tokyo,Owl Tower,http://skyscraperpage.com/diagrams/images/53906.gif,http://skyscraperpage.com/cities/?buildingID=44657,621 ft,2007,2011,52,"Building Uses - residential - office - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
The name of the building is a reference to its location Ikebukuro, which originally meant ""pond owl""

"
Tokyo,Shinjuku I-Land Tower,http://skyscraperpage.com/diagrams/images/61453.gif,http://skyscraperpage.com/cities/?buildingID=1778,621 ft,1990,1995,44,Building Uses - office; Structural Types - highrise - landing pad; Architectural Style - postmodern,
Tokyo,Acty Shiodome,http://skyscraperpage.com/diagrams/images/8706.gif,http://skyscraperpage.com/cities/?buildingID=7433,624 ft,2000,2004,56,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,
Tokyo,The Tokyo Towers Mid Tower,http://skyscraperpage.com/diagrams/images/68635.gif,http://skyscraperpage.com/cities/?buildingID=36777,631 ft,2005,2008,58,Building Uses - residential; Structural Types - highrise,
Tokyo,The Tokyo Towers Sea Tower,http://skyscraperpage.com/diagrams/images/68634.gif,http://skyscraperpage.com/cities/?buildingID=36778,631 ft,2004,2008,58,Building Uses - residential; Structural Types - highrise,
Tokyo,Kachidoki View Tower,http://skyscraperpage.com/diagrams/images/77545.gif,http://skyscraperpage.com/cities/?buildingID=39046,631 ft,2007,2010,55,Building Uses - mixed use - office - residential; Structural Types - highrise,
Tokyo,NTV Headquarters,http://skyscraperpage.com/diagrams/images/64132.gif,http://skyscraperpage.com/cities/?buildingID=7432,633 ft,2000,2003,32,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - structural expressionism; Materials - glass - steel,
Tokyo,Sanno Park Tower,http://skyscraperpage.com/diagrams/images/20371.gif,http://skyscraperpage.com/cities/?buildingID=1781,638 ft,null,2000,44,Building Uses - office - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,
Tokyo,Nihombashi Mitsui Tower,http://skyscraperpage.com/diagrams/images/51161.gif,http://skyscraperpage.com/cities/?buildingID=5041,639 ft,2002,2005,39,Building Uses - mixed use - hotel - office - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - concrete,"Description
- Architect: Cesar Pelli & Associates Architects, Nihon Sekkei, Inc.

"
Tokyo,Harumi Island Triton Square Tower X,http://skyscraperpage.com/diagrams/images/65995.gif,http://skyscraperpage.com/cities/?buildingID=5652,639 ft,1994,2001,44,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Architect: Toshi Kiban Seibi Kodan

"
Tokyo,Sumitomo Realty Shinjuku Grand Tower (La Tour Shinjuku Grand),http://skyscraperpage.com/diagrams/images/65958.gif,http://skyscraperpage.com/cities/?buildingID=40841,644 ft,2008,2011,40,"Building Uses - mixed use - office - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• This building was originally scheduled to begin construction in 2005, and land was cleared to this end, however no activity followed and it became unclear as to whether this building would be built.



• Eventually, construction was rescheduled to begin at the end of 2007, but it was again halted.



• It was yet again rescheduled, and construction finally began in October 2008.

"
Tokyo,Shin-Marunouchi Building,http://skyscraperpage.com/diagrams/images/34541.gif,http://skyscraperpage.com/cities/?buildingID=30776,648 ft,2005,2007,38,Building Uses - office - restaurant - retail; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Mitsubishi Jijo Sekkei

Structural: Mitsubishi Jijo Sekkei

"
Tokyo,Otemachi Tower,http://skyscraperpage.com/diagrams/images/77142.gif,http://skyscraperpage.com/cities/?buildingID=80372,655 ft,2009,2014,38,"Building Uses - mixed use - hotel - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced","Description
• This building replaces the 16-storey, 64.5 m tall Mizuho Bank Otemachi Headquarters Building, built in 1966, and the 24-storey, 105 m tall Otemachi Financial Center, built in 1992.

"
Tokyo,Sompo Japan Headquarters,http://skyscraperpage.com/diagrams/images/61455.gif,http://skyscraperpage.com/cities/?buildingID=1775,656 ft,1973,1976,43,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Formerly known as the Yasuda Kasai building.  The building was renamed when Yasuda Kasai merged with Nissan Fire and Marine Insurance to form Sompo.

"
Tokyo,The Yomiuri Shimbun Building,http://skyscraperpage.com/diagrams/images/77159.gif,http://skyscraperpage.com/cities/?buildingID=69901,656 ft,2011,2013,33,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Nikken Sekkei

"
Tokyo,Japan Post Tower,http://skyscraperpage.com/diagrams/images/68632.gif,http://skyscraperpage.com/cities/?buildingID=80021,656 ft,2009,2012,38,"Building Uses - office - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - limestone - concrete, reinforced","Description
• This building will incorporate the facade of the current Tokyo Central Post Office building, built in 1933, into its base.

"
Tokyo,Izumi Garden Tower,http://skyscraperpage.com/diagrams/images/17450.gif,http://skyscraperpage.com/cities/?buildingID=4987,659 ft,1999,2002,45,Building Uses - mixed use - hotel - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,
Tokyo,Tokyo Mode Gakuen Coccoon Tower,http://skyscraperpage.com/diagrams/images/59849.gif,http://skyscraperpage.com/cities/?buildingID=45855,668 ft,2006,2008,50,"Building Uses - education - garden - mechanical - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - deconstructivism; Materials - steel - concrete, reinforced","Description
Architect:  Tange Associates

Structural: Shimizu Corporation

"
Tokyo,GranTokyo North Tower,http://skyscraperpage.com/diagrams/images/59848.gif,http://skyscraperpage.com/cities/?buildingID=30779,672 ft,2004,2007,43,Building Uses - office - garden - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass,"Description
Part of the redevelopment of the Yaesu side of Tokyo station.



Contains the GranSta shopping area which is mostly underground.



Will eventually be connected to the GranTokyo South Tower via a pedestrian walkway known as GranRoof.

"
Tokyo,GranTokyo South Tower,http://skyscraperpage.com/diagrams/images/59847.gif,http://skyscraperpage.com/cities/?buildingID=30780,672 ft,2004,2007,42,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass,"Description
A part of the redevelopment of the Yaesu side of Tokyo station. This building is entirely offices and is not open to the public.



Will eventually be connected to the GranTokyo North Tower via a pedestrian walkway known as GranRoof.

"
Tokyo,Ark Hills Sengokuyama Mori Tower,http://skyscraperpage.com/diagrams/images/57994.gif,http://skyscraperpage.com/cities/?buildingID=65798,678 ft,2009,2012,47,"Building Uses - mixed use - garden - office - parking garage - residential - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete, reinforced",
Tokyo,Shinjuku Nomura Building,http://skyscraperpage.com/diagrams/images/61461.gif,http://skyscraperpage.com/cities/?buildingID=6868,689 ft,1975,1978,50,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Tokyo,Shinjuku Sumitomo Building,http://skyscraperpage.com/diagrams/images/61456.gif,http://skyscraperpage.com/cities/?buildingID=1776,690 ft,1971,1974,52,"Building Uses - office; Structural Types - highrise; Architectural Style - international; Materials - steel - concrete, reinforced","Description
The floorplan of this building is a truncated triangle.



Was the tallest building in Tokyo and Japan for a mere 6 months, from March to September of 1974, before being overtaken by the Shinjuku Mitsui Building.

"
Tokyo,Dentsu Headquarters Building,http://skyscraperpage.com/diagrams/images/82367.gif,http://skyscraperpage.com/cities/?buildingID=7431,700 ft,1999,2002,48,Building Uses - office - restaurant - retail - theatre; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel,
Tokyo,Shiodome City Center,http://skyscraperpage.com/diagrams/images/61584.gif,http://skyscraperpage.com/cities/?buildingID=4903,708 ft,2000,2003,43,Building Uses - office - garden - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - postmodern,"Description
Architect: Kevin Roche John Dinkeloo & Associates

"
Tokyo,Ministry of Defense Building B,http://skyscraperpage.com/diagrams/images/47253.gif,http://skyscraperpage.com/cities/?buildingID=39371,722 ft,null,1996,10,Building Uses - office; Structural Types - highrise,
Tokyo,Saint Luke's Tower,http://skyscraperpage.com/diagrams/images/66005.gif,http://skyscraperpage.com/cities/?buildingID=1696,724 ft,1990,1994,47,Building Uses - office - parking garage - restaurant - retail; Structural Types - highrise - sky bridge; Architectural Style - postmodern; Materials - glass - steel - concrete,
Tokyo,Shinjuku Center Building,http://skyscraperpage.com/diagrams/images/78589.gif,http://skyscraperpage.com/cities/?buildingID=1774,731 ft,1976,1979,54,Building Uses - office - garden - retail; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Taisei Construction Company

Structural: Taisei Construction Company



In 1998, the building was scaled without permission by free climber Alain Robert. The climb took about 40 minutes, and when he reached the top he was arrested by police waiting for him.

"
Tokyo,Shinjuku Mitsui Building,http://skyscraperpage.com/diagrams/images/61458.gif,http://skyscraperpage.com/cities/?buildingID=6951,738 ft,1972,1974,55,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Nihon Sekkei



Tallest building in Tokyo and Japan from September 1974 to March 1978. It took the title from the Shinjuku Sumitomo Building which was completed only 6 months previously, and eventually lost it 4 years later to the Sunshine 60 Building.

"
Tokyo,Sumitomo Roppongi Grand Tower,http://skyscraperpage.com/diagrams/images/85018.gif,http://skyscraperpage.com/cities/?buildingID=102363,755 ft,2014,2016,40,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern - structural expressionism,
Tokyo,Opera City Tower,http://skyscraperpage.com/diagrams/images/65971.gif,http://skyscraperpage.com/cities/?buildingID=1621,769 ft,1992,1997,54,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"Description
Architect: NTT Power and Building

"
Tokyo,Shinjuku Park Tower,http://skyscraperpage.com/diagrams/images/32068.gif,http://skyscraperpage.com/cities/?buildingID=199,771 ft,1990,1994,55,Building Uses - mixed use - hotel - office - parking garage - restaurant; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel,
Tokyo,Roppongi Hills Mori Tower,http://skyscraperpage.com/diagrams/images/51156.gif,http://skyscraperpage.com/cities/?buildingID=3411,781 ft,2000,2003,54,Building Uses - office - museum - observation - parking garage - restaurant - retail - station; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - concrete,"Description
Centrepiece of the Roppongi Hills complex completed in 2003.

"
Tokyo,Sunshine 60,http://skyscraperpage.com/diagrams/images/65986.gif,http://skyscraperpage.com/cities/?buildingID=1777,786 ft,1973,1978,60,Building Uses - office - museum - observation - restaurant - retail - theatre; Structural Types - highrise; Architectural Style - international; Materials - steel - concrete,"Description
Perhaps the only haunted skyscraper in the world, the Sunshine 60 building was built on the site of a former prison.  



This prison had been the site of numerous executions, including those of seven top WWII war criminals, one of whom was Hideki Tojo, the prime minister of Japan during WWII.



Since its construction there have been reports of supernatural sightings in and around the building.



Tallest building in Tokyo and Japan from April 1978 to February 1991, beating out the Shinjuku Mitsui Building and eventually losing out to the Tokyo Metropolitan Government Building.



The 1992 manga ""X"" by CLAMP had this building play a prominent role, housing both a secret basement lab and also being a ""kekkai"" or sort of protective charm.  This manga was made into an animated film in 1996.



In real life this building is still much less mundane than its no-nonsense appearance would suggest.  Part of a multibuilding complex that includes a shopping mall and hotel, this building has an observatory on the top floors, and also a planetarium and an aquarium on the 10th floor.



Architect: Mitsubishi Estate Company

"
Tokyo,Tokyo Metropolitan Government Building 1,http://skyscraperpage.com/diagrams/images/76486.gif,http://skyscraperpage.com/cities/?buildingID=210,797 ft,1988,1991,48,Building Uses - capitol building - government - observation - office - parking garage; Structural Types - highrise - landing pad; Architectural Style - postmodern; Materials - glass - steel,"Description
Built at the height of Japan's bubble economy. It was the tallest building in Japan when built. It was overtaken by the Yokohama Landmark Tower in 1993.



Tallest building in Tokyo from February 1991 to January 2007, surpassing the Sunshine 60 Building and itself being surpassed by the Mid-Town Tower.



Built at a cost of 156.9 billion yen.



Free observation decks are available to the public in both towers.

"
Tokyo,Midtown Tokyo,http://skyscraperpage.com/diagrams/images/46177.gif,http://skyscraperpage.com/cities/?buildingID=9017,814 ft,2004,2007,54,Building Uses - mixed use - garden - hotel - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass,"Description
- Core Architect: Nikken Sekkei Ltd.

- Master Architect: Skidmore, Owings & Merrill LLP



- Tallest building in Tokyo since primary construction was completed in January of 2007.



- Much like nearby Roppongi Hills, Tokyo Mid-Town is a mixed-use complex with offices, residences, shops, restaurants, and a hotel.



- The official grand opening was on March 31st, 2007, though the offices had been open since February.

"
Tokyo,Toranomon Hills,http://skyscraperpage.com/diagrams/images/77515.gif,http://skyscraperpage.com/cities/?buildingID=53376,846 ft,2011,2014,52,Building Uses - mixed use - garden - hotel - office - parking garage - residential - restaurant - retail; Structural Types - highrise; Architectural Style - modern,
Tokyo,NTT DoCoMo Yoyogi Building,http://skyscraperpage.com/diagrams/images/32148.gif,http://skyscraperpage.com/cities/?buildingID=3286,892 ft,1997,2000,27,Building Uses - office - communication; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - stone,"Description
Architect: Kajima Design



A clock, 15 metres in diameter, was put into operation in November of 2002 to celebrate NTT DoCoMo's 10th anniversary.  The upper portion of the building also features coloured lights that indicate whether one should carry an umbrella.



NTT DoCoMo Yoyogi Building - the NTT stands for Nippon (Japan) Telegraph and Telephone.  DoCoMo is Japanese for ""everywhere."" The typical Roman version of the word would be ""dokomo"" but they used the C and the camel case to differentiate the brand.  It's the name of their mobile phone service: NTT DoCoMo.  Yoyogi is the area where the building is located.

"
Tokyo,Brient Koishikawa,http://skyscraperpage.com/diagrams/images/85173.gif,http://skyscraperpage.com/cities/?buildingID=59333,null,null,2003,15,Building Uses - residential; Structural Types - highrise,null
Tokyo,Kasuga Tower Building,http://skyscraperpage.com/diagrams/images/87829.gif,http://skyscraperpage.com/cities/?buildingID=59337,null,null,1990,12,Building Uses - office - restaurant; Structural Types - highrise,null
Tokyo,Park House Takanawa Platea,http://skyscraperpage.com/diagrams/images/84602.gif,http://skyscraperpage.com/cities/?buildingID=59385,null,null,2003,15,Building Uses - residential; Structural Types - highrise,null
Tokyo,Nippori Ekimae Chuo Building,http://skyscraperpage.com/diagrams/images/87373.gif,http://skyscraperpage.com/cities/?buildingID=60860,null,null,1992,10,Building Uses - office - retail; Structural Types - highrise,null
Tokyo,Forefront Tower II,http://skyscraperpage.com/diagrams/images/84591.gif,http://skyscraperpage.com/cities/?buildingID=110096,null,null,1994,13,Building Uses - office; Structural Types - highrise,null
Tokyo,Itopia Hamarikyu,http://skyscraperpage.com/diagrams/images/84511.gif,http://skyscraperpage.com/cities/?buildingID=66576,null,null,1979,14,Building Uses - residential; Structural Types - highrise,null
Tokyo,SuzueBaydium,http://skyscraperpage.com/diagrams/images/88045.gif,http://skyscraperpage.com/cities/?buildingID=83617,null,null,1990,10,Building Uses - office; Structural Types - highrise,null
Tokyo,Across Yushima,http://skyscraperpage.com/diagrams/images/85139.gif,http://skyscraperpage.com/cities/?buildingID=67379,null,null,2006,14,Building Uses - residential; Structural Types - highrise,null
Tokyo,Art Vert Koishikawa,http://skyscraperpage.com/diagrams/images/85125.gif,http://skyscraperpage.com/cities/?buildingID=59336,null,null,1997,14,Building Uses - residential; Structural Types - highrise,null
Tokyo,Uls Takanawa Fairhills,http://skyscraperpage.com/diagrams/images/84613.gif,http://skyscraperpage.com/cities/?buildingID=59386,null,null,2002,14,Building Uses - residential; Structural Types - highrise,null
Tokyo,Akirasan Takahama Building,http://skyscraperpage.com/diagrams/images/87828.gif,http://skyscraperpage.com/cities/?buildingID=59298,null,null,1993,10,Building Uses - office; Structural Types - highrise,null
Tokyo,Comforia Nishi-Waseda,http://skyscraperpage.com/diagrams/images/85126.gif,http://skyscraperpage.com/cities/?buildingID=60731,null,null,2005,14,Building Uses - residential; Structural Types - highrise,null
Yokohama,Yokohama Creation Square,http://skyscraperpage.com/diagrams/images/36240.gif,http://skyscraperpage.com/cities/?buildingID=26933,269 ft,null,1988,20,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern; Materials - steel - concrete,"Description
Architect:  Michael Graves & Associates  



more info:

http://www.city.yokohama.jp/me/keizai/sinsyutu_e/city_cen.html

http://www.toshikobo.com/proj/eyps-1.htm

http://www21.cds.ne.jp/`h-suwabe/portside/

"
Yokohama,Yokohama No. 2 Joint Government Office Building,http://skyscraperpage.com/diagrams/images/17986.gif,http://skyscraperpage.com/cities/?buildingID=23664,315 ft,null,1996,23,Building Uses - office; Structural Types - highrise,
Yokohama,Fuji Xerox R&D Square,http://skyscraperpage.com/diagrams/images/69099.gif,http://skyscraperpage.com/cities/?buildingID=173,324 ft,null,2010,20,Building Uses - office; Structural Types - highrise; Architectural Style - crystal prism,
Yokohama,Nissan Motors Global Headquarters,http://skyscraperpage.com/diagrams/images/67169.gif,http://skyscraperpage.com/cities/?buildingID=51485,326 ft,2007,2009,22,Building Uses - office; Structural Types - highrise,
Yokohama,M.M. Mid Square The Tower Residence,http://skyscraperpage.com/diagrams/images/68994.gif,http://skyscraperpage.com/cities/?buildingID=14475,328 ft,null,2007,31,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,
Yokohama,M.M. Towers the West,http://skyscraperpage.com/diagrams/images/67166.gif,http://skyscraperpage.com/cities/?buildingID=29947,328 ft,2000,2003,30,Building Uses - residential; Structural Types - highrise,
Yokohama,M.M. Towers the East,http://skyscraperpage.com/diagrams/images/67168.gif,http://skyscraperpage.com/cities/?buildingID=29946,328 ft,2000,2003,30,Building Uses - residential; Structural Types - highrise,
Yokohama,M.M. Towers the South,http://skyscraperpage.com/diagrams/images/67167.gif,http://skyscraperpage.com/cities/?buildingID=29948,328 ft,2001,2003,30,Building Uses - residential; Structural Types - highrise,
Yokohama,Cross Gate,http://skyscraperpage.com/diagrams/images/77193.gif,http://skyscraperpage.com/cities/?buildingID=29942,337 ft,1998,2000,25,Building Uses - hotel; Structural Types - highrise,
Yokohama,Pan-Pacific Hotel Yokohama,http://skyscraperpage.com/diagrams/images/71211.gif,http://skyscraperpage.com/cities/?buildingID=29940,345 ft,1994,1997,25,Building Uses - hotel; Structural Types - highrise,
Yokohama,Marine Tower,http://skyscraperpage.com/diagrams/images/3422.gif,http://skyscraperpage.com/cities/?buildingID=3424,348 ft,null,1961,null,Building Uses - observation; Structural Types - tower,
Yokohama,M.M. Towers Foresis-R,http://skyscraperpage.com/diagrams/images/68991.gif,http://skyscraperpage.com/cities/?buildingID=42607,352 ft,null,2007,30,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,
Yokohama,M.M. Towers Foresis-L,http://skyscraperpage.com/diagrams/images/68992.gif,http://skyscraperpage.com/cities/?buildingID=15215,352 ft,null,2007,30,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,
Yokohama,Roa Building 1,http://skyscraperpage.com/diagrams/images/85081.gif,http://skyscraperpage.com/cities/?buildingID=29939,354 ft,null,1994,33,Building Uses - residential; Structural Types - highrise,
Yokohama,Queen's Tower C,http://skyscraperpage.com/diagrams/images/67164.gif,http://skyscraperpage.com/cities/?buildingID=2631,358 ft,1994,1997,21,Building Uses - office; Structural Types - highrise,
Yokohama,Yumeooka Office Tower,http://skyscraperpage.com/diagrams/images/20651.gif,http://skyscraperpage.com/cities/?buildingID=26858,371 ft,null,1997,26,Building Uses - office; Structural Types - highrise,
Yokohama,Yokohama Bay Sheraton Hotel & Towers,http://skyscraperpage.com/diagrams/images/69736.gif,http://skyscraperpage.com/cities/?buildingID=29938,377 ft,null,1998,27,Building Uses - hotel; Structural Types - highrise,
Yokohama,Yokohama I-Land Tower,http://skyscraperpage.com/diagrams/images/20634.gif,http://skyscraperpage.com/cities/?buildingID=22036,394 ft,2000,2002,27,Building Uses - office; Structural Types - highrise,
Yokohama,Yokohama Sky Building,http://skyscraperpage.com/diagrams/images/9997.gif,http://skyscraperpage.com/cities/?buildingID=7945,433 ft,1994,1996,29,Building Uses - office; Structural Types - highrise,
Yokohama,New Japan Oil Building,http://skyscraperpage.com/diagrams/images/4203.gif,http://skyscraperpage.com/cities/?buildingID=4205,436 ft,1994,1997,30,Building Uses - office; Structural Types - highrise,
Yokohama,Queen's Tower B,http://skyscraperpage.com/diagrams/images/67163.gif,http://skyscraperpage.com/cities/?buildingID=345,452 ft,1994,1997,28,Building Uses - office; Structural Types - highrise,
Yokohama,Yokohama Grand Inter-Continental Hotel,http://skyscraperpage.com/diagrams/images/10320.gif,http://skyscraperpage.com/cities/?buildingID=2524,459 ft,1989,1991,31,"Building Uses - hotel - conference - restaurant; Structural Types - highrise; Materials - concrete, reinforced",
Yokohama,Park Tower Yokohama Station Premier,http://skyscraperpage.com/diagrams/images/67165.gif,http://skyscraperpage.com/cities/?buildingID=51487,460 ft,2005,2007,36,Building Uses - residential; Structural Types - highrise,
Yokohama,The Yokohama Towers (East Tower),http://skyscraperpage.com/diagrams/images/37491.gif,http://skyscraperpage.com/cities/?buildingID=22033,472 ft,null,2003,42,Building Uses - residential; Structural Types - highrise,
Yokohama,The Yokohama Towers (West Tower),http://skyscraperpage.com/diagrams/images/20625.gif,http://skyscraperpage.com/cities/?buildingID=22034,472 ft,null,2001,42,Building Uses - residential; Structural Types - highrise,
Yokohama,Shin-Yokohama Prince Hotel,http://skyscraperpage.com/diagrams/images/69102.gif,http://skyscraperpage.com/cities/?buildingID=22032,490 ft,null,1992,42,Building Uses - hotel - conference - parking garage - retail; Structural Types - highrise; Architectural Style - modern,
Yokohama,Nabeaure Yokohama Tower Residence,http://skyscraperpage.com/diagrams/images/68990.gif,http://skyscraperpage.com/cities/?buildingID=51486,492 ft,2004,2007,41,Building Uses - residential; Structural Types - highrise,
Yokohama,Mitsui Building,http://skyscraperpage.com/diagrams/images/68996.gif,http://skyscraperpage.com/cities/?buildingID=67639,499 ft,null,2012,30,Building Uses - office; Structural Types - highrise; Architectural Style - international,
Yokohama,Mitsubishi Heavy Industries Yokohama Building,http://skyscraperpage.com/diagrams/images/69100.gif,http://skyscraperpage.com/cities/?buildingID=7946,499 ft,1992,1994,33,Building Uses - office; Structural Types - highrise,
