city,name,img,building_page-href,height_ft,date_start,date_end,floors,tags,,country
Atlanta,Aaron Building,http://skyscraperpage.com/diagrams/images/81878.gif,http://skyscraperpage.com/cities/?buildingID=71032,null,null,null,12,Building Uses - office; Structural Types - highrise,null,null
Atlanta,Wheat Street Towers,http://skyscraperpage.com/diagrams/images/76890.gif,http://skyscraperpage.com/cities/?buildingID=71090,null,null,1972,15,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,One Alliance Center,http://skyscraperpage.com/diagrams/images/11603.gif,http://skyscraperpage.com/cities/?buildingID=8833,null,2000,2001,22,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,null,null
Atlanta,William-Oliver Building,http://skyscraperpage.com/diagrams/images/76889.gif,http://skyscraperpage.com/cities/?buildingID=71096,null,null,1930,16,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,The Pinnacle,http://skyscraperpage.com/diagrams/images/3162.gif,http://skyscraperpage.com/cities/?buildingID=3164,null,null,1998,22,Building Uses - office; Structural Types - highrise,null,null
Atlanta,Arts Center Tower,http://skyscraperpage.com/diagrams/images/13531.gif,http://skyscraperpage.com/cities/?buildingID=10076,null,null,null,22,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,null,null
Atlanta,The Prominence,http://skyscraperpage.com/diagrams/images/11564.gif,http://skyscraperpage.com/cities/?buildingID=8812,null,null,1999,20,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel,null,null
Atlanta,Richard B Russell Federal Building,http://skyscraperpage.com/diagrams/images/71229.gif,http://skyscraperpage.com/cities/?buildingID=1564,null,null,null,null,null,null,null
Atlanta,Flatiron Building,http://skyscraperpage.com/diagrams/images/12218.gif,http://skyscraperpage.com/cities/?buildingID=9056,null,null,1897,11,Building Uses - office; Structural Types - highrise - flag - pole,null,null
Atlanta,171th 17th Street,http://skyscraperpage.com/diagrams/images/10801.gif,http://skyscraperpage.com/cities/?buildingID=8401,null,2003,2004,21,Building Uses - office; Structural Types - highrise,null,null
Atlanta,Bethel Towers,http://skyscraperpage.com/diagrams/images/82177.gif,http://skyscraperpage.com/cities/?buildingID=71097,null,null,1972,16,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,Plaza Midtown North Tower,http://skyscraperpage.com/diagrams/images/30864.gif,http://skyscraperpage.com/cities/?buildingID=28090,null,2004,2006,19,Building Uses - residential - garden - parking garage - retail; Structural Types - highrise - lowrise; Architectural Style - modern; Materials - glass - concrete,null,null
Atlanta,Juniper Street Highrise,http://skyscraperpage.com/diagrams/images/76249.gif,http://skyscraperpage.com/cities/?buildingID=71045,null,null,null,13,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,Embassy Suites Hotel,http://skyscraperpage.com/diagrams/images/11775.gif,http://skyscraperpage.com/cities/?buildingID=8943,null,null,1988,16,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,null,null
Atlanta,The Landmark,http://skyscraperpage.com/diagrams/images/23285.gif,http://skyscraperpage.com/cities/?buildingID=10495,null,null,null,22,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - masonry - concrete,null,null
Atlanta,Omni Hotel CNN Center Expansion,http://skyscraperpage.com/diagrams/images/68068.gif,http://skyscraperpage.com/cities/?buildingID=7863,null,2002,2004,28,Building Uses - hotel; Structural Types - highrise; Architectural Style - postmodern,null,null
Atlanta,The Concorde,http://skyscraperpage.com/diagrams/images/17611.gif,http://skyscraperpage.com/cities/?buildingID=8869,null,null,1987,31,Building Uses - residential; Structural Types - highrise; Architectural Style - modern - postmodern,null,null
Atlanta,Plaza Midtown East Tower,http://skyscraperpage.com/diagrams/images/30863.gif,http://skyscraperpage.com/cities/?buildingID=28089,null,2004,2006,18,Building Uses - residential - garden - parking garage - retail; Structural Types - highrise - lowrise; Architectural Style - modern; Materials - glass - concrete,null,null
Atlanta,Westin Buckhead,http://skyscraperpage.com/diagrams/images/76895.gif,http://skyscraperpage.com/cities/?buildingID=20081,null,null,1991,22,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern; Materials - concrete,null,null
Atlanta,Museum Tower at Centennial Hill,http://skyscraperpage.com/diagrams/images/10869.gif,http://skyscraperpage.com/cities/?buildingID=6090,null,null,2002,24,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,55 Park Place,http://skyscraperpage.com/diagrams/images/6021.gif,http://skyscraperpage.com/cities/?buildingID=6023,null,null,null,19,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,JW Marriott Hotel,http://skyscraperpage.com/diagrams/images/36718.gif,http://skyscraperpage.com/cities/?buildingID=10486,null,null,1988,27,Building Uses - hotel - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - granite,null,null
Atlanta,Cochran Tower,http://skyscraperpage.com/diagrams/images/81925.gif,http://skyscraperpage.com/cities/?buildingID=46670,null,null,null,10,Building Uses - residential - university; Structural Types - highrise; Architectural Style - modern; Materials - masonry - glass - brick - concrete,null,null
Atlanta,Gallery,http://skyscraperpage.com/diagrams/images/81876.gif,http://skyscraperpage.com/cities/?buildingID=46286,null,null,2007,26,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,null,null
Atlanta,Borders Tower,http://skyscraperpage.com/diagrams/images/81924.gif,http://skyscraperpage.com/cities/?buildingID=46669,null,null,null,10,Building Uses - residential - university; Structural Types - highrise; Architectural Style - modern; Materials - masonry - glass - brick - concrete,null,null
Atlanta,Ritz-Carlton Buckhead,http://skyscraperpage.com/diagrams/images/13777.gif,http://skyscraperpage.com/cities/?buildingID=10260,null,null,null,22,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern,null,null
Atlanta,Atlantic Center Plaza,http://skyscraperpage.com/diagrams/images/6038.gif,http://skyscraperpage.com/cities/?buildingID=6040,null,null,2001,24,Building Uses - office; Structural Types - highrise,null,null
Atlanta,Atlanta City Hall,http://skyscraperpage.com/diagrams/images/13701.gif,http://skyscraperpage.com/cities/?buildingID=10195,null,1928,1930,17,Building Uses - city hall; Structural Types - highrise,null,null
Atlanta,Renaissance Lofts,http://skyscraperpage.com/diagrams/images/4125.gif,http://skyscraperpage.com/cities/?buildingID=4127,null,null,null,16,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,Calvin Court,http://skyscraperpage.com/diagrams/images/76250.gif,http://skyscraperpage.com/cities/?buildingID=46527,null,null,1969,11,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - concrete,null,null
Atlanta,Coca-Cola USA Building,http://skyscraperpage.com/diagrams/images/82106.gif,http://skyscraperpage.com/cities/?buildingID=33925,null,null,1987,20,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,null,null
Atlanta,Friendship Towers,http://skyscraperpage.com/diagrams/images/81931.gif,http://skyscraperpage.com/cities/?buildingID=71069,null,null,null,15,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,The Proscenium,http://skyscraperpage.com/diagrams/images/23474.gif,http://skyscraperpage.com/cities/?buildingID=12791,null,1999,2001,25,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - aluminium - concrete,null,null
Atlanta,CNN Center,http://skyscraperpage.com/diagrams/images/13773.gif,http://skyscraperpage.com/cities/?buildingID=8400,null,null,1976,14,Building Uses - office - hotel; Structural Types - highrise,null,null
Atlanta,Atlanta Financial Center,http://skyscraperpage.com/diagrams/images/3214.gif,http://skyscraperpage.com/cities/?buildingID=3216,null,null,1987,19,Building Uses - office; Structural Types - highrise,null,null
Atlanta,James H. Floyd Veteran Memorial Building,http://skyscraperpage.com/diagrams/images/10870.gif,http://skyscraperpage.com/cities/?buildingID=6107,null,null,null,20,Building Uses - residential; Structural Types - highrise,null,null
Atlanta,Meliã Atlanta,http://skyscraperpage.com/diagrams/images/82083.gif,http://skyscraperpage.com/cities/?buildingID=33902,null,null,null,25,Building Uses - hotel - conference - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - aluminium - concrete,null,null
Atlanta,Realm,http://skyscraperpage.com/diagrams/images/30811.gif,http://skyscraperpage.com/cities/?buildingID=33920,null,2005,2006,29,Building Uses - residential - office - retail; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - steel - aluminium - concrete,null,null
Atlanta,Hurt Building,http://skyscraperpage.com/diagrams/images/6125.gif,http://skyscraperpage.com/cities/?buildingID=6127,null,null,1913,17,Building Uses - office; Structural Types - highrise,null,null
Atlanta,Two Live Oak Center,http://skyscraperpage.com/diagrams/images/23292.gif,http://skyscraperpage.com/cities/?buildingID=28692,null,null,1969,13,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,null,null
Atlanta,Bank of America Plaza,http://skyscraperpage.com/diagrams/images/85093.gif,http://skyscraperpage.com/cities/?buildingID=57,1040,1991,1992,55,Building Uses - office - parking garage - retail; Structural Types - highrise - pole - truss; Architectural Style - postmodern; Materials - gold - granite,"
Architect: Kevin Roche John Dinkeloo & Associates

Developer: Paragon Group

Cost: $108 million (1989 dollars)



- This is the tallest building in the southern United States, and the tallest in a United States state capital.  



- The spire is faced in 23 karat gold.



-  Soil cleanup at the former Pioneer Tire & Oil Co. site delayed construction.



- The tower was completed in only 14 months, which was one of the fastest construction schedules for any 1,000 foot building.

",null
Atlanta,SunTrust Plaza,http://skyscraperpage.com/diagrams/images/72303.gif,http://skyscraperpage.com/cities/?buildingID=166,902,null,1992,60,Building Uses - office; Structural Types - highrise - pole; Architectural Style - postmodern; Materials - glass - concrete,"
Architect: John Portman & Associates (whose offices are located inside the building)

",null
